,0,1,2,3,4
0,-0.11475759255699813,-0.063998410012573,-0.005486298759933561,0.11864607414281636,0.2234970999415964
1,-0.09324534884945024,-0.08455052759109094,-0.06726739923396963,-0.0418780184318166,-0.012457837428883067
2,-0.11008792520442512,-0.1365191041259095,-0.08990250952774659,0.058760530228028074,0.12851314578438178
3,-0.07912504493287997,-0.04286784392024856,0.016523837846762035,0.056720095042692265,0.05975813165537147
4,0.012950409869517898,0.012405641995428596,0.02431049919512418,0.027725037551135756,0.019137680379571975
5,-0.0392853168923466,-0.02082576166048966,0.021825828785949852,0.049904021827387623,0.04966652086204704
6,-0.017350876893033274,-0.012980231156689115,0.022967575408983976,0.05418822770297993,0.0692428084439598
7,-0.159667888241529,-0.15116659193881787,-0.09662339743226767,-0.051132445129042026,-0.010614297396386974
8,-0.014129530765785603,-0.07258201998774894,-0.05298784517799504,0.01130227717658272,-0.002613344811834395
9,-0.028939786490809638,-0.03602017242155853,-0.039545004605315626,-0.031126101447625842,-0.015080044106525747
10,-0.03778169351971883,-0.10352775313367601,-0.05667571934463922,0.02755959119531326,0.051645551255205646
11,-0.17386589368106797,-0.21080841586808674,-0.13125846356342663,0.002150095853721723,0.04862187340040691
12,0.12582931089491467,0.19809910797630437,0.20478590151412845,0.18436239151924383,0.10268107078263711
13,-0.003958906756906799,0.006294139581314084,0.023645590753403667,0.021034231962403283,0.011305307529255515
14,0.041537833831171156,0.04531578048772644,0.11027616687351838,0.1813468018954154,0.18476328160613775
15,-0.2804132357123308,-0.23678901605308056,-0.14923702445230447,-0.060775319318054244,-0.020287852894398384
16,-0.13871008731075563,-0.11538113422284368,-0.001904976805235492,0.09473845639149658,0.09219403736642562
17,-0.06522685930849548,-0.06679389055352658,-0.050520946861070115,-0.027196781356906286,-0.005677428962371778
18,0.08277288797398796,0.16064440281843417,0.19030516796919983,0.19456606203311821,0.1165807266079355
19,-0.10221992118749768,-0.09112036068472662,0.015782188158482313,0.1174167418066645,0.1088741646381095
20,-0.08746899387915619,-0.1258355754907825,-0.12822460301686078,-0.09465331945102662,-0.030851576710119843
21,-0.0714567547547631,-0.17969500601020627,-0.13415715203154832,-0.022939754649996758,0.0261454354331363
22,-0.024421949360885264,-0.032952678462606855,-0.020555326716930722,-0.0007561459860880859,0.005201572650548769
23,0.011953184717640397,-0.021154411981115118,-0.030087547638686374,0.026875144510995597,0.0629452037246665
24,-0.023261306574568152,-0.011750707464670995,0.05034326383611187,0.12321285009966232,0.12892443273449317
25,0.06796529202074453,0.060149898956296965,0.0721115619817283,0.06871501746354625,0.03362709812063258
26,-0.08895709436910693,-0.012062682118994417,0.10261420177994296,0.18943042318278458,0.1542534252112091
27,0.017702263226965442,-0.0018355679785599932,0.031186093590804376,0.026046286744531244,0.0013530339347198606
28,0.006706179082812014,0.0370035503510735,0.10985306091788516,0.15747568714732552,0.12832170835099532
29,0.013786189791971992,0.033249780935875606,0.04266447029658593,0.029932874836958945,0.009341341006802395
30,-0.047528935014270246,-0.06428797342232428,-0.04890721352057881,-0.00991556174994912,0.015008076414233074
31,0.032361395577027,-0.00442776367708575,-0.02139134769095108,-0.001783865096513182,0.03664930022205226
32,-0.2668971322927973,-0.3532490470679477,-0.20972813037224114,0.10863375524058938,0.30942209146451205
